Currency,Year,Month,Mean,Std,Volatility,Pct_Change,Inflation,Label,DPI,PCA1,PCA2,KMeans_Cluster,DBSCAN_Cluster,AHC_Cluster,KMedoids_Cluster,Stability_Label
PHP,2016,3,98.07813868284772,0.7923867449470582,0.07517910345009526,-3.5428016772440993,1.62281162967897,PHP_2016_03,-0.06815677794344303,-2.255408152784157,1.439163638549294,0,0,0,2,C - Vulnerable
PHP,2016,4,100.92736400014117,0.7268821697498685,0.054981197920713126,1.9845869678158923,1.74584923930202,PHP_2016_04,-0.2595292475931296,1.0622542155069603,-0.5558381256085126,2,0,1,0,B - Moderate
PHP,2016,5,99.51499367682463,0.5774510045254221,0.06863747381215646,-0.6498355092183841,1.86888684892507,PHP_2016_05,-0.0732824645233448,-0.6701188533869907,0.256490133412282,1,0,0,2,A - Stable
PHP,2016,6,99.3294786622499,0.7808899593012855,0.06556723836319034,0.398980728982854,1.99192445854812,PHP_2016_06,-0.07360798797176533,-0.2757380100281286,0.36969235008537715,1,0,0,2,A - Stable
PHP,2016,7,99.85232829003469,0.3408207078039453,0.04599028074012537,-0.04679221400926594,2.11496206817117,PHP_2016_07,-0.2580542265173388,-0.5752442239942491,-0.558416057041946,1,0,0,2,A - Stable
PHP,2016,8,99.19545441320054,0.6092557982473924,0.04335381091303076,-1.0001875987313575,2.23799967779422,PHP_2016_08,-0.2535414037670897,-1.0656945149882704,0.06493611609831036,1,0,0,2,A - Stable
PHP,2016,9,101.8078614434508,1.383244097828294,0.07221040068268066,3.5856300252971027,2.36103728741727,PHP_2016_09,0.10225404144399375,2.71738321513216,0.07323645017533516,2,0,1,0,B - Moderate
PHP,2016,10,99.89967977341142,0.4162785943563808,0.06905868782013311,0.42881266448230143,2.48407489704032,PHP_2016_10,0.10101969554768475,-0.20630235574302855,-0.17364667739302367,1,0,0,2,A - Stable
PHP,2016,11,100.99386719032374,2.66784090080644,0.6015916717412073,2.6055979314312925,2.60711250666337,PHP_2016_11,6.074966151637977,5.631032012418988,10.217569791799338,0,-1,1,0,C - Vulnerable
PHP,2016,12,99.99579203602833,0.30074727268585516,0.047929276313955514,-0.5553898345053129,2.73015011628642,PHP_2016_12,-0.06682229539190059,-0.6764659819213062,-0.5172629284459295,1,0,0,2,A - Stable
PHP,2017,1,100.04820639042124,0.3479933880557224,0.05799463964064861,0.15928414510124914,3.0421230251685163,PHP_2017_01,0.1314587975525467,-0.31366275687737055,-0.4066026563622614,1,0,0,2,A - Stable
PHP,2017,2,100.49072225403638,0.45474948909426355,0.04017201719066909,0.9633031507827544,3.231058324427562,PHP_2017_02,-0.015251467872864966,0.20468022934577534,-0.7817172116292415,1,0,0,2,A - Stable
PHP,2017,3,99.86427855187488,0.596588858622893,0.14763399221071016,-0.12566267754561272,3.4199936236866084,PHP_2017_03,1.2354986124652805,0.14373848266149541,1.3957351450002708,1,0,2,2,A - Stable
PHP,2017,4,98.9867212585185,0.635041367106031,0.10777657854525892,-0.6678153444451609,3.6089289229456547,PHP_2017_04,0.8430059637890522,-0.7042211917375812,1.1659543286031597,1,0,0,2,A - Stable
PHP,2017,5,99.12262475753236,0.2955407012050395,0.029559420565915463,-1.0158519960637282,3.7978642222047005,PHP_2017_05,0.022637721186596127,-1.406401840099553,-0.4419990097353783,1,0,0,2,A - Stable
PHP,2017,6,99.97653430119672,0.7331643324698784,0.04613675587601185,1.2734992483474101,3.9867995214637473,PHP_2017_06,0.25963445435812504,0.2803844096928092,-0.2064121562802821,1,0,0,0,A - Stable
PHP,2017,7,100.25989473327029,0.2439186717822587,0.041452611515184784,0.30166436661309465,4.175734820722793,PHP_2017_07,0.2594745431186492,-0.29403891657543085,-0.8189636993875222,1,0,0,2,A - Stable
PHP,2017,8,100.97051038138747,0.8137944879155639,0.04540783545643892,1.372880210079677,4.364670119981839,PHP_2017_08,0.35568062465409606,0.9443169262480938,-0.39729733517731025,2,0,1,0,B - Moderate
PHP,2017,9,99.69708941940809,0.3544457358440989,0.051676477836236065,-0.5779291911935823,4.553605419240885,PHP_2017_09,0.4776912391992427,-0.7626769358708485,-0.21920484735950022,1,0,0,2,A - Stable
PHP,2017,10,100.7982589197038,0.5550849241776479,0.048819667384602104,1.2795333889865177,4.7425407184999315,PHP_2017_10,0.497913934665891,0.6329827095950121,-0.5862123506373298,1,0,1,0,A - Stable
PHP,2017,11,98.76563702152511,0.818163739874815,0.05187924853102716,-2.639086072743341,4.931476017758978,PHP_2017_11,0.58412975949766,-1.6066433267805404,0.9404136025130736,0,0,0,2,C - Vulnerable
PHP,2017,12,100.16385081760274,0.5439156980762258,0.04321618317114598,-0.7639666977754257,5.120411317018024,PHP_2017_12,0.539587821836823,-0.4432600507895419,-0.19380521082447233,1,0,0,2,A - Stable
PHP,2018,1,100.93416661021523,0.9311117266593311,0.042044261170806625,2.6324267909753702,5.084940364580683,PHP_2018_01,0.5167367293646856,1.4336525238076998,-0.4406714023418626,2,0,1,0,B - Moderate
PHP,2018,2,101.00454611676523,0.6800931990211277,0.05752460780413015,1.7407561783734613,4.860534112884296,PHP_2018_02,0.6275414400628775,1.049969073864179,-0.4162417444088186,2,0,1,0,B - Moderate
PHP,2018,3,100.07870427104008,0.3277274720980454,0.04399060094182685,0.42325913571058416,4.6361278611879095,PHP_2018_03,0.4147117273212122,-0.2692877780328146,-0.6199995561876376,1,0,0,2,A - Stable
PHP,2018,4,99.70778756908155,0.3124727310199861,0.04442457617199733,-1.0409663675806813,4.411721609491522,PHP_2018_04,0.3576848944127078,-0.9841513253253155,-0.32620660262513523,1,0,0,2,A - Stable
PHP,2018,5,100.85838286598984,0.6821342858472571,0.06627944391714448,1.6434618214603711,4.187315357795136,PHP_2018_05,0.5395928425151447,0.9695309244027975,-0.25448984214442216,2,0,1,0,B - Moderate
PHP,2018,6,101.66181746478023,0.8909593432220215,0.06347173552480673,2.267634995857643,3.9629091060987482,PHP_2018_06,0.4464073404051015,1.7829251739953422,-0.36742304358061545,2,0,1,0,B - Moderate
PHP,2018,7,99.96328676152895,0.30292932355547464,0.058098093401784734,-0.6634060290246124,3.7385028544023617,PHP_2018_07,0.32460067726729197,-0.6617506534172395,-0.2858560867620575,1,0,0,2,A - Stable
PHP,2018,8,100.52507413816178,0.3779086451360555,0.04502444687610547,0.7975523416028607,3.5140966027059743,PHP_2018_08,0.11690595580297317,0.1366488441677317,-0.7751497920298598,1,0,0,2,A - Stable
PHP,2018,9,100.77413095757467,0.39825151272641524,0.04902770613613786,1.0662171802950404,3.289690351009588,PHP_2018_09,0.09969194103193182,0.4008970089225611,-0.8082665416456717,1,0,0,2,A - Stable
PHP,2018,10,99.79012073212007,0.4521810679643865,0.057029150928132544,-1.0284449246854421,3.0652840993132004,PHP_2018_10,0.12707483480952375,-0.7799910005547442,-0.04627523834287544,1,0,0,2,A - Stable
PHP,2018,11,98.88124490574364,0.7006613829540441,0.05257192792196424,-1.9641332866938297,2.840877847616814,PHP_2018_11,0.015490173432219062,-1.438185398189777,0.5772258882322385,1,0,0,2,A - Stable
PHP,2018,12,100.63274043820034,0.4287266323943024,0.0623695666562818,0.20034257306244346,2.616471595920427,PHP_2018_12,0.0629083297910521,0.11135248203097398,-0.43111346619879737,1,0,0,2,A - Stable
PHP,2019,1,99.83789551493746,0.47224027499142834,0.054705183215731666,-0.8954109462258518,2.392149732603914,PHP_2019_01,-0.08442665384977463,-0.714897209699635,-0.12136863982022532,1,0,0,2,A - Stable
PHP,2019,2,100.21869400397333,0.38434306717289046,0.0696502519741434,-0.3133870621382077,2.3922341209837876,PHP_2019_02,0.0822981963851481,-0.2978782497699425,-0.1925496265049952,1,0,0,2,A - Stable
PHP,2019,3,100.98036211825614,0.63620214719755,0.07077617198087555,1.4065501363662356,2.3923185093636614,PHP_2019_03,0.09488029657211469,0.9168203461184881,-0.32673016446976577,2,0,1,0,B - Moderate
PHP,2019,4,98.80086094226732,0.5712273353467017,0.07859827726077025,-1.2134676582363346,2.3924028977435357,PHP_2019_04,0.18215356850802508,-1.2105191599442304,0.7114420744559121,1,0,0,2,A - Stable
PHP,2019,5,100.82955675124981,0.5737568906753737,0.06318004181224626,0.7456156477966548,2.3924872861234094,PHP_2019_05,0.010197412039774242,0.5216090193944213,-0.3833432683774937,1,0,0,1,A - Stable
PHP,2019,6,99.16110679777013,0.6406204613732334,0.07479833246757706,-2.0521666807626584,2.3925716745032832,PHP_2019_06,0.13981442482227116,-1.2512609321876733,0.7572678870937031,1,0,0,2,A - Stable
PHP,2019,7,99.77757923423349,0.31279699465266886,0.03730526342092278,-0.7514436062145426,2.392656062883157,PHP_2019_07,-0.27837075912158726,-0.915645252361422,-0.5914352288933463,1,0,0,2,A - Stable
PHP,2019,8,102.3839756529659,0.7931485277289532,0.08731490403623093,2.2372813639337346,2.392740451263031,PHP_2019_08,0.27947438603159236,2.2004006950851873,-0.3961439684625714,2,0,1,0,B - Moderate
PHP,2019,9,99.77138007510034,0.30930064922771905,0.051544763634177725,-0.4294871607329368,2.3928248396429046,PHP_2019_09,-0.11949275748246554,-0.7419504655525355,-0.42081515255936125,1,0,0,2,A - Stable
PHP,2019,10,99.27445509747304,0.6677694023328079,0.04976065827284633,-1.8462443316769495,2.392909228022779,PHP_2019_10,-0.13936991517041764,-1.2230400841215705,0.3430379952533558,1,0,0,2,A - Stable
PHP,2019,11,99.81687448686372,0.3258170789898967,0.042057385984174835,0.0,2.3929936164026526,PHP_2019_11,-0.22527115904256553,-0.6070528350793675,-0.6213656454629806,1,0,0,2,A - Stable
PHP,2019,12,99.98772923026581,0.2919016428951873,0.036502364346693,0.06677470359417587,2.3930780047825264,PHP_2019_12,-0.28721019879367876,-0.5427620981576524,-0.8074875378903127,1,0,0,2,A - Stable
PHP,2020,1,100.16005306200962,0.398498018000338,0.06307998718955073,0.273777884251553,2.511163764534779,PHP_2020_01,0.04179979883241246,-0.15444096865152174,-0.3385447524582425,1,0,0,2,A - Stable
PHP,2020,2,99.94686041017144,0.4121468819448437,0.04799153689573007,0.3683790809437526,2.629165135907157,PHP_2020_02,-0.09396880317316762,-0.30736278710621856,-0.5015814032016185,1,0,0,2,A - Stable
